query,lat,lon
"Point Conception, Santa Barbara County, California, United States",34.448613,-120.4717299
"Little Glass Shacks, Princeville, Kaua'i, Hawaii, United States",,
"Barbers Point, O'ahu, Hawaii, United States",,
"Elephant Rock near Tomales Point, Marin County, California, United States",,
"T.O. Strand, KwaZulu-Natal, South Africa",,
"Palmetto Dunes, Hilton Head, Beaufort County, South Carolina, United States",32.185093,-80.708282
"Bayport, Hernando County, Florida, United States",28.5357329,-82.6455854
"Off Shelter Cover (between Fort Bragg & Eureka), Humboldt County, California, United States",,
"Punta Secca, Sicily, Italy",36.7880597,14.4943956
"Long Beach, Los Angeles County, California, United States",33.7690164,-118.191604
"Umdhloti, KwaZulu-Natal, South Africa",,
"Wiseman’s Beach, Peake Bay, Port Lincoln, South Australia, Australia",,
"15 miles north of Sebastian Inlet, Brevard County, Florida, United States",,
"Umzimkulu, KwaZulu-Natal, South Africa",-30.2625,29.939722
"Umbogintwini, KwaZulu-Natal, South Africa",-30.0225,30.9125
"Christchurch, South Island, New Zealand",,
"Buffels Bay, False Bay, Western Cape Province, South Africa",,
"Amedee Island, South Province, New Caledonia",,
"Port Sandwich Bay, Lamap, Malakula, Malampa Province, Vanuatu",,
"Ramin, near Ahvaz, Iran",,
Iran,32.6475314,54.5643516
"Jupiter Island Beach, Martin County, Florida, United States",,
"Fowey Rock, Key Biscayne, Florida, United States",,
"Wabasso Beach, Indian River County, Florida, United States",27.7577335,-80.3984955
"3 miles south of Sebastian Inlet State Park, Indian River County, Florida, United States",,
"Bob Graham Beach, Martin County, Florida, United States",,
"""Turnaround"", Cape Kiwanda, Tillamook County, Oregon, United States",,
"Tomales Point, Marin County, California, United States",38.2299689,-122.986156
"Mission Beach, San Diego County, California, United States",32.7825908,-117.2524943
"Off Crystal River, Citrus County, Florida, United States",,
"Bali, Indonesia",-8.2271303,115.1919203
"Cape Point, Western Cape Province, South Africa",-34.3573947,18.4977883
"Muizenberg, False Bay, Western Cape Province, South Africa",,
"Kane'ohe Bay, O'ahu, Hawaii, United States",,
"Atchin Island, off Malakula, Malampa Province, Vanuatu",,
"Amanzimtoti, KwaZulu-Natal, South Africa",-30.0497222,30.8886111
"Swartkops River mouth, Eastern Cape Province, South Africa",,
"Paradise Beach, Jeffrey’s Bay, Eastern Cape Province, South Africa",,
"Shark tank at Oceanographic Research Insitute, Durban, KwaZulu-Natal, South Africa",,
"St. George’s Strand, Eastern Cape Province, South Africa",-33.8241667,25.6569444
"Derwent Island, Queensland, Australia",-20.9861715,149.7857581
"Umlaas Canal, KwaZulu-Natal, South Africa",,
"San Francisco, California, United States",37.7879363,-122.4075201
"Andikira Fokithes, Greece",,
"Great Fish River, Eastern Cape Province, South Africa",-32.1757599,25.6167196
"Central Philippines, Philippines",9.8507831,122.8898297
"Tongaat, KwaZulu-Natal, South Africa",-29.5591848,31.1270259
"Off Lake Worth, Palm Beach County, Florida, United States",,
"Cape Kiwanda,Tillamook County, Oregon, United States",45.216798,-123.9802717
"Virginia Beach, Princess Anne County, Virginia, United States",,
"6 miles south of Boca Chica Key, Monroe County, Florida, United States",,
"Rhode Island, United States",41.7962409,-71.5992372
"Seal Point, Cape St. Francis, Eastern Cape Province, South Africa",-34.2127044,24.8361426
"Caloosahatchee River, Lee County, Florida, United States",26.7214836,-81.692193
"Off 12th Street, Miami Beach, Florida, United States",,
"Off Sandy Point, Great Abaco Island, Abaco Islands, Bahamas",,
"Carter Cay, Bahamas",26.6781336,-77.2671837
"Riomaggiore (Ligura), Northwest Italy, Italy",,
"Northwest Italy, Italy",45.205515,8.9578471
"Whale Cay, Berry Islands, Bahamas",25.4194664,-77.7635393
"Intracoastal Waterway, Boca Raton, Palm Beach County, Florida, United States",26.5710341,-80.0468143
"Haulover Inlet, Dade County, Florida, United States",25.9044872,-80.1262043
"Mpande, KwaZulu-Natal, South Africa",-29.5973149,30.4210478
"We, Lifou, Loyalty Islands, New Caledonia",-20.9162737,167.2643347
"60 miles southeast of Beaufort, South Carolina, United States",,
"Holbaai, Western Cape Province, South Africa",-33.7460482,18.4397934
"Off the beach opposite Atchin Island, Malakula, Malampa Province, Vanuatu",,
"North & South Carolina, United States",39.3693892,-74.4313401
"Suffolk Park, New South Wales, Australia",-28.6867965,153.6123525
"Carolina coast, United States",36.2635699,-76.1754922
"North Dade- Interama area of Biscayne Bay, Florida, United States",,
"Patrick Air Force Base, Brevard County, Florida, United States",28.2422228,-80.6091074
"Bear Harbor, Mendocino County, California, United States",39.9129259,-123.9380805
"Ariake Bay, Kumamoto Prefecture, Japan",,
"Kumamoto Prefecture, Japan",32.6450475,130.6341345
"Morro Rock, Morro Bay, San Obispo County, California, United States",35.369669,-120.8676994
"Langebaan, Western Cape Province, South Africa",-33.090717,18.034889
"Skanes, near Monaster, Tunisia",,
Tunisia,33.8439408,9.400138
"Point Buchon, San Luis Obispo County, California, United States",35.2552949,-120.8988304
"Sarcelle, Isle of Pines, South Province, New Caledonia",,
"Ntlonyana Bay, Eastern Cape Province, South Africa",,
"Daws Island, Broad River (near Beaufort), South Carolina, United States",,
"Hobe Sound, Palm Beach County, Florida, United States",,
"White Plains Beach, Barbers Point, O'ahu, Hawaii, United States",,
"Stillwater Cove, Sonoma County, California, United States",38.5466308,-123.2980728
"Mpekeweni, Eastern Cape Province, South Africa",,
"Lacona, Isola d'Elba, Tyrrhenian Sea, Italy",,
"Biodola, Isola d'Elba, Tyrrhenian Sea, Italy",,
"Bechateur, Biserta, Tunisia",37.334208,9.7354496
"South Moss Beach, Spanish Bay, Monterey Peninsula, California, United States",,
"Green Island, Queensland, Australia",-16.7602405,145.9740374
"Nimitz Beach, Barbers Point, O'ahu, Hawaii, United States",,
"Vicendo, Saint-Philippe, Reunion",,
"Saint-Philippe, Reunion",-21.359598,55.7676911
"La'au Point, Moloka'i, Hawaii, United States",,
"Jupiter Island, Brevard County, Florida, United States",,
"Tampa Bay, Manatee County, Florida, United States",,
"Gulf Island National Seashore Park, Florida, United States",,
"Keaukaha, Hilo, Hawai'i, Hawaii, United States",19.7347074,-155.0255267
"St. Petersburg Beach, Pinellas County, Florida, United States",27.7212475,-82.7412259
"Carter Cay, Florida, United States",,
"Clansthal, KwaZulu-Natal, South Africa",-30.2402778,30.7822222
"Isle of Wight, United Kingdom",50.6710482,-1.3327111
"Honoli'i Pali, Hilo Bay ('Alae Point), Hawai'i, Hawaii, United States",,
"Ha'ena Beach Park, Kaua'i, Hawaii, United States",,
"Wae-yeon Island, Chungnam, South Korea",,
"Chungnam, South Korea",36.6593,126.6729
"Sands Cut, Elliot Key, Florida, United States",,
"King’s Beach, Eastern Cape Province, South Africa",-33.9689628,25.6456389
"Walvis Bay, Eronogo Region, Namibia",,
"Eronogo Region, Namibia",,
Namibia,-23.2335499,17.3231107
"Ntlonyane Bay, Eastern Cape Province, South Africa",,
"Bahia Totoralillo, 80  km north of Coquimbo, Coquimbo, Chile",,
"Coquimbo, Chile",-30.7546652,-70.9005536
"Cabo Frio, Rio de Janeiro, Brazil",-22.7378309,-42.0240869
"Leighton Beach, north of Freemantle, Western Australia, Australia",,
"Parker's Point, Rottnest Island, Western Australia, Australia",,
"20 miles from Mayport, Florida, United States",,
"Widenham, KwaZulu-Natal, South Africa",-30.2180556,30.7933333
"Petite-Ile, Grand'Anse, Reunion",,
"Lancelin, Western Australia, Australia",-31.0225285,115.3301909
"Mnini, KwaZulu-Natal, South Africa",-29.7955819,30.8178084
"Off Umpqua River, Oregon, United States",,
"Grand Isle, Jefferson Parish, Louisiana, United States",29.2366172,-89.9872942
"Puamana, Lahaina, Maui, Hawaii, United States",,
"San Juan de la Rambla, Tenerife, Canary Islands, Spain",28.3527373,-16.6246406
"Ocean City, Cape May County, New Jersey, United States",39.2776156,-74.5746001
"Dewey Beach, Delaware, United States",38.691184,-75.0752724
"Emerald Isle Pier (near Morehead City), Carteret County, North Carolina, United States",,
"Off San Clemente Island, Los Angeles County, California, United States",,
"Fuller’s Bay, Eastern Cape Province, South Africa",-33.0578717,27.8643887
"Priestman's River area, East Portland, St. Mary's Parish, Jamaica",,
"St. Mary's Parish, Jamaica",18.1080079,-76.8748025
"Maestre de Campo Island, 120 miles south of Manila, Romblon Province, Philippines",,
"Romblon Province, Philippines",12.4697959,122.5507957
"Mazatlán, Sinaloa, Mexico",23.2035785,-106.4208391
"250 miles southwest of Manila, Philippines",,
"Velddrif, Western Cape Province, South Africa",-32.785556,18.180556
"South of Lamu Island, Lamu Archipelago, Kenya",,
"Lamu Archipelago, Kenya",-2.2717426,40.9027109
"Anstey’s, KwaZulu-Natal, South Africa",-29.9220999,31.0192797
"Sardinia Bay, Eastern Cape Province, South Africa",-34.0358605,25.5028049
"Punta Negra, Pichidangui, Los Vilos, Chile",,
"Los Vilos, Chile",-31.9121725,-71.5138659
"Island of Kos, Greece",36.7954557,27.0884901
"Ha'ano Island, Ha'api, Tonga",,
"Kenton-on-Sea, Eastern Cape Province, South Africa",-33.6817381,26.6745343
"Sao Jorge, Madeira Island, Madeira Islands, Portugal",,
"Madeira Islands, Portugal",32.7517501,-16.9817487
"Haystack Rock, Cannon Beach, Clatsop County, Oregon, United States",45.8844479,-123.9687381
"Macassar, Western Cape Province, South Africa",-34.0661159,18.7674955
"Algoa Bay, Eastern Cape Province, South Africa",-33.86832,25.9214831
"Mirs Bay, Hong Kong",22.489884,114.4011687
"Ho Ha Wan Marine Park, Hong Kong",,
"Southern Thailand, Thailand",7.9863072,98.3019903
"Fort Walton Beach, Okaloosa County, Florida, United States",30.4057552,-86.618842
"Hangklip, False Bay, Western Cape Province, South Africa",,
"Mbibi, KwaZulu-Natal, South Africa",,
"Ile Yandé (between Poum and Bélep), North Province, New Caledonia",,
"Balade, North Province, New Caledonia",-20.3089378,164.5026018
"Public Beach (Carlin Park), Jupiter, Palm Beach County, Florida, United States",,
"Municipal Beach, Boyton Beach, Palm Beach County, Florida, United States",,
"Ano Nuevo Island, San Mateo, County, California, United States",37.1082981,-122.3368238
"Seal Island, Western Cape Province, South Africa",-34.137165,18.5825704
"Five Mile Beach, I'le Ouen, Grand Terre, New Caledonia",,
"South Kohala, Hawai'i, Hawaii, United States",20.0236657,-155.6623996
"Bribie Island, Queensland, Australia",-26.9644799,153.120238
"Ewa, O'ahu, Hawaii, United States",,
"Fishing camp, St. Lucia Estuary, KwaZulu-Natal, South Africa",,
"Miller's Point, False Bay, Western Cape Province, South Africa",,
"Capo d'Anzio, Tyrrhenian Sea, Italy",,
"Santa Barbara, California, United States",34.4221319,-119.702667
"Cape Pillar, Storm Bay, Tasmania, Australia",,
"Pajaro Dunes, Santa Cruz County, California, United States",36.8673852,-121.8183169
"Newport Beach, Orange County, California, United States",33.6170092,-117.9294401
"South of Neptune Beach, Duval County, Florida, United States",,
"Acqua alta research platform, Golfo de Venezia, Italy",,
"Golfo de Venezia, Italy",45.6384551,13.6005982
"Enewetak Atoll, Ralik Archipelago, Marshall Islands",,
"Ralik Archipelago, Marshall Islands",,
"Beechford, Tasmania, Australia",-41.0275491,146.9513643
"Gulu Deep, East London, Eastern Cape Province, South Africa",,
"Glenashley, KwaZulu-Natal, South Africa",-29.7602778,31.0566667
"Ranon, Ambryn, Malampa Province, Vanuatu",,
"Qolera River, Eastern Cape Province, South Africa",,
"Macassar, False Bay, Western Cape Province, South Africa",,
"Klein River Lagoon, Western Cape Province, South Africa",,
"Bluegums Rock, Partridge Point, Western Cape Province, South Africa",,
"Cactus Beach, near Ceduna, South Australia, Australia",,
"Buddina Beach, south of Noosa, Queensland, Australia",,
"Off Macassar Beach, Western Cape Province, South Africa",,
"McClure Beach, near Tomales Point, Marin County, California, United States",,
"Off San Diego, San Diego County, California, United States",32.8627996,-116.7037807
"12 miles northeast of Mayport,  Duval County, Florida, United States",,
"Padre Island, Texas, United States",26.8445017,-97.3677593
"Southport, Queensland, Australia",-27.9687807,153.4066696
"Tallebudgera, Queensland, Australia",-28.1509045,153.4205422
"Ka'anapali, Maui, Hawaii, United States",20.9150196,-156.6952588
"Lappiesbaai Beach, Stilbaai, Western Cape Province, South Africa",,
"Near Moreton Island in Moreton Bay, Queensland, Australia",,
"Kingscliffe Beach, south of Tweed Heads, New South Wales, Australia",,
"Sorrento Back Beach, Victoria, Australia",-38.3457744,144.7247884
"La Playa Hornos (near Acapulco), Guerrero, Mexico",,
"Caloundra, Queensland, Australia",-26.7981633,153.1354434
"Clifton, Western Cape Province, South Africa",-33.9379012,18.3779768
"Southport Bar, Queensland, Australia",,
"Delray Beach, Palm Beach County, Florida, United States",26.4614625,-80.0728201
"Warner Beach, KwaZulu-Natal, South Africa",-30.0819444,30.8658333
"Sarcelle, New Caledonia",-22.2042647,166.4571678
"Point Lowly, north of Whyalla, South Australia, Australia",-32.9840684,137.7804351
"South China Sea 200 miles from Hong Kong, Hong Kong",,
"Sebastian, Indian River County, Florida, United States",27.817357,-80.4694039
"Scofield - Sandy Point, Louisiana, United States",,
"Maha'ulepu, Koloa, Kaua'i, Hawaii, United States",,
"St. Andrews State Park, Bay County, Florida, United States",30.1311586,-85.735954
"Kama'ole Beach, Park No. 1, Kihei, Maui, Hawaii, United States",,
"Bovalino, Reggio Calabria Province, Italy",,
"Reggio Calabria Province, Italy",,
"Off Stradbroke Island, Queensland, Australia",,
"Robberg Point, Western Cape Province, South Africa",-34.1061314,23.3934896
"2 km from Macassar, False Bay, Western Cape Province, South Africa",,
"Hartenbos, Western Cape Province, South Africa",-34.1252157,22.1134424
"Harvey Bay, Queensland, Australia",-27.1273992,152.9979114
"Kalk Bay, Western Cape Province, South Africa",-34.1267334,18.4495101
"Off Fort Pierce, St Lucie County, Florida, United States",27.3931017,-80.3716778
"Te Kaha, East coast, North Island, New Zealand",,
"Off Lahaina, Maui, Hawaii, United States",,
"Porpoise Pool, Tweed Heads, New South Wales, Australia",,
"Queenscliff, Sydney, New South Wales, Australia",-33.7880127,151.2881462
"South Beach, Durban, KwaZulu-Natal, South Africa",-29.8620311,31.0374115
"Lookout Point, Queensland, Australia",-27.4312965,153.52757
"Sandy Hook, Monmouth County, New Jersey, United States",40.4617245,-74.0020241
"Lennox Head, Ballina, New South Wales, Australia",-28.7910334,153.5878047
"Seal Beach, Orange County, California, United States",33.7423967,-118.1055926
"Usal Creek, Bear Harbor, Mendocino County, California, United States",,
"Fluted Cape, Bruny Island, Tasmania, Australia",,
"Off Hutchinson Island, St Lucie County, Florida, United States",,
"Maroochydore, Queensland, Australia",-26.6556523,153.0946684
"Perch Rock, Point Conception, Santa Barbara County, California, United States",,
"15 km north of Lancelin, north of Perth, Western Australia, Australia",,
"Windy Hill, near Myrtle Beach, Horry County, South Carolina, United States",,
"Cervara, Genoa Province, Italy",,
"Genoa Province, Italy",,
"Millers Point, Western Cape Province, South Africa",-34.2303842,18.4739693
"Mornington Island, Queensland, Australia",-16.5625647,139.3406409
"Southport Aquarium, Queensland, Australia",,
"Boggomsbaai, Mossel Bay, Western Cape Province, South Africa",,
"Ganges-Brahmaputra delta, Bangladesh",,
Bangladesh,24.4769288,90.2934413
"Inyoni Rocks, Amanzimtoti, KwaZulu-Natal, South Africa",-30.0485706,30.889837
"(Point Sinclair) Penong, South Australia, Australia",-32.0873779,132.9842145
"Anglesea, Victoria, Australia",-38.4051948,144.188958
"Currumbin Rock, Queensland, Australia",-28.1253994,153.4864945
"Beespens, False Bay, Western Cape Province, South Africa",,
"Coffin Bay, South Australia, Australia",-34.6211018,135.4632303
"Geographe Bay, Western Australia, Australia",-33.49947,115.52287
"North of Point Sur, Monterey County, California, United States",,
"North Farallon Island, Farallon Islands, California, United States",,
